centro	actividad	quien	importe	date
SERVICIO DE JUVENTUD	DANZA JAZZ. CODIGO 008 BLOQUE 2	ALTABAN-SERVICIOS-SC	72	02/03/16
SERVICIO DE JUVENTUD	CORTOMETRAJES. CÓDIGO 033 BLOQUE 1	ALTABAN-SERVICIOS-SC	72	02/03/16
SERVICIO DE JUVENTUD	PIANO Y TECLADOS CODIGO 011/2 IES GRANDE COVIAN	DIVERTIMUSICA EDUACIÓN Y SERVICIOS, S.L.	72	23/03/16
SERVICIO DE JUVENTUD	INICIACIÓN A  LA DANZA. FUNKY IES CORONA DE ARAGÓN. COD. 077/1	ENTABAN-SERVICIOS-SC	72	22/03/16
SERVICIO DE JUVENTUD	INICIACIÓN A  LA DANZA. FUNKY IES MIGUEL DE MOLINOS. COD. 080/1	ENTABAN-SERVICIOS-SC	72	22/03/16
SERVICIO DE JUVENTUD	INICIACIÓN A  LA DANZA. FUNKY IES SANTIAGO HERNANDEZ.  CÓDIGOS 083/1 Y 083/2	ENTABAN-SERVICIOS-SC	72	22/03/16
SERVICIO DE JUVENTUD	INICIACIÓN DEPORTIVA. ARTES MARCIALES, DEFENSA PERSONAL. CÓD. 096/1  IES LA AZUCAREA	ENTABAN-SERVICIOS-SC	72	22/03/16
SERVICIO DE JUVENTUD	PIANO Y TECLADOS CÓDIGO 095/1 PIEE MIBUEL DE MOLINOS	DIVERTIMUSICA EDUACIÓN Y SERVICIOS, S.L.	72	22/03/16
SERVICIO DE JUVENTUD	INICIACIÓN A LA MUSICA. IES MIGUEL DE MOLINOS. CÓDIGO 069/1	ENTABAN-SERVICIOS-SC	72	28/03/16
SERVICIO DE JUVENTUD	INICIACIÓN A LA MUSICA GUITARRA . IES  JOSE AMANUEL BLECUA CÓDIGO 071/1	ENTABAN-SERVICIOS-SC	72	28/03/16
SERVICIO DE JUVENTUD	CURSO DE FORMACION EN INFORMATICA PARA JOVENES 060_1/1	ASOC. DE INFORMATICOS TRINIT	72	28/03/16
SERVICIO DE JUVENTUD	CURSO DE FORMACION EN INFORMATICA PARA JOVENES 013/2	ASOC. DE INFORMATICOS TRINIT	72	28/03/16
SERVICIO DE JUVENTUD	CURSO DE FORMACION EN INFORMATICA PARA JOVENES 014/2	ASOC. DE INFORMATICOS TRINIT	72	28/03/16
SERVICIO DE JUVENTUD	CURSO INFORMÁTICA 068/1	ASOC. DE INFORMATICOS TRINIT	72	18/03/16
SERVICIO DE JUVENTUD	ACTIVIDADES DE INFORMÁTICA PARA JÓVENES   028/1	ASOC. DE INFORMATICOS TRINIT	72	23/02/16
SERVICIO DE JUVENTUD	TENIS DE MESA. CÓDIGO 078	ALTABAN-SERVICIOS-SC	72	18/03/16
SERVICIO DE JUVENTUD	CANTO. CÓDIGO 121 BLOQUE 1	ALTABAN-SERVICIOS-SC	72	18/03/16
SERVICIO DE JUVENTUD	DANZA JAZZ. CODIGO 108 BLOQUE 1	ALTABAN-SERVICIOS-SC	72	18/03/16
SERVICIO DE JUVENTUD	CURSO DE FORMACIÓN EN INFORMÁTICA PARA JOVENS 087/1 IES MIGUEL CATALÁN	ASOC. DE INFORMATICOS TRINIT	72	18/03/16
SERVICIO DE JUVENTUD	CURSO DE FORMACIÓN EN INFORMÁTICA PARA JOVENS 089/1 PIEE JERONIMO ZURITA	ASOC. DE INFORMATICOS TRINIT	72	18/03/16
SERVICIO DE JUVENTUD	CURSO DE FORMACIÓN EN INFORMÁTICA PARA JOVENS 090/1 PIEE JERONIMO ZURITA	ASOC. DE INFORMATICOS TRINIT	72	18/03/16
SERVICIO DE JUVENTUD	IES GRANDE COVIAN PIANO Y TECLADOS	DIVERTIMUSICA EDUACIÓN Y SERVICIOS, S.L.	72	01/02/17
SERVICIO DE JUVENTUD	IES GRANDE COVIAN PIANO Y TECLADOS 005/2	DIVERTIMUSICA EDUACIÓN Y SERVICIOS, S.L.	72	01/02/17
SERVICIO DE JUVENTUD	FOTOS Y DIBUJOS PARA EL BOLETÍN DEL CIPAJ 2016	RAUL EGIDO VAL	72	25/01/17
SERVICIO DE JUVENTUD	ACTIVIDADES DE INFORMATICA PARA JOVENES 030/1	ASOC. DE INFORMATICOS TRINIT	72	03/02/17
SERVICIO DE JUVENTUD	ACTIVIDAD EDUCATIVA. DANZA JAZZ COD. 018 BLOQUE 1	ALTABAN-SERVICIOS-SC	72	27/01/17
SERVICIO DE JUVENTUD	INICIACION A LA DANZA FUNKY IES SANTIAGO HERNANDEZ CODIGO 21/1 Y 21/2	ENTABAN-SERVICIOS-SC	72	27/01/17
SERVICIO DE JUVENTUD	INICIACION A LA MUSICA GUITARRA ESPAÑOLA IES EL PORTILLO	ENTABAN-SERVICIOS-SC	72	27/01/17
SERVICIO DE JUVENTUD	INICIACION A LA MUSICA GUITARRA ESPAÑOLA IES JOSE MANUEL BLECUA	ENTABAN-SERVICIOS-SC	72	27/01/17
SERVICIO DE JUVENTUD	INICIACION A LA DANZA FUNKY	ENTABAN-SERVICIOS-SC	72	27/01/17
SERVICIO DE JUVENTUD	INICIACION A LA DANZA FUNKY 2	ENTABAN-SERVICIOS-SC	72	27/01/17
SERVICIO DE JUVENTUD	INICIACION A LA DANZA FUNKY	ENTABAN-SERVICIOS-SC	72	27/01/17
SERVICIO DE JUVENTUD	DISEÑO DE VIDEOJUEGOS PARA JOVENES 031/1	ASOC. DE INFORMATICOS TRINIT	72	27/01/17
SERVICIO DE JUVENTUD	CURSO DE FORMACION EN INFORMATICA PARA JOVENES 006/1	ASOC. DE INFORMATICOS TRINIT	72	27/01/17
SERVICIO DE JUVENTUD	CURSO DE FORMACION EN INFORMATICA PARA JOVENES 022/1	ASOC. DE INFORMATICOS TRINIT	72	27/01/17
SERVICIO DE JUVENTUD	CURSO DE FORMACION EN INFORMATICA PARA JOVENES 023/1	ASOC. DE INFORMATICOS TRINIT	72	27/01/17
SERVICIO DE JUVENTUD	INRORMÁTICA PARA JÓVENES 019/1 IES RIO GÁLLEGO	ASOC. DE INFORMATICOS TRINIT	72	16/01/17
SERVICIO DE JUVENTUD	ACTIVIDAD EDUCATIVA. DANZA JAZZ COD. 053 BLOQUE 3	ALTABAN-SERVICIOS-SC	72	13/01/17
SERVICIO DE JUVENTUD	ACTIVIDAD EDUCATIVA. DANZA JAZZ COD. 008 BLOQUE 5	ALTABAN-SERVICIOS-SC	72	13/01/17
S. SOCIALES COMUNITARIOS	MENSAJERIA CMPA COLEGIOS E INSTITUTOS	GRUPO-LA-VELOZ-SOC-COOPERATIVA	71.97	18/04/16
SERVICIO DE INSTALACIONES DEPORTIVAS	MATERIAL ELÉCTRICO PARA EL PDM MONTAÑANA	ARAIZ-SUMINISTROS-ELECTRICO-SA	71.67	20/05/16
INSTITUTO MUNICIPAL DE SALUD PÚBLICA	MATERIAL FUNGIBLE LAB. MICROBIOLOGIA I	COMERCIAL-RAFER-SL	71.62	28/03/16
ALCALDÍA	restauración Corporación y Plenos	BEBINTER-SA	71.6	10/03/16
SERVICIO DE INSTALACIONES DEPORTIVAS	MATERIAL DE LIMPIEZA PARA EL CDM SIGLO XXI	BLAROZAR-SL	71.54	15/11/16
S. SOCIALES COMUNITARIOS	SERVICIO CUSTODIA DE LLAVES Y SALIDA VEHICULO	DASIT-SA	71.52	10/06/16
SERVICIO DE CULTURA	CUSTODIA DE LLAVES MUSEO DEL FORO	DASIT-SA	71.52	29/12/16
SERVICIO DE CULTURA	SERVICIO CUSTODIA DE LLAVES MUSEO DEL FORO	DASIT-SA	71.52	16/11/16
S. SOCIALES COMUNITARIOS	SERVICIO CUSTODIA LLAVES Y ACUDO SALIDA VEHICULO CMSS OLIVER	DASIT-SA	71.52	07/10/16
SERVICIO DE CULTURA	SERVICIO CUSTODIA DE LLAVES, MUSEO DEL FORO	DASIT-SA	71.52	29/07/16
ZARAGOZA ACTIVA	SERVICIO DE CUSTODIA DE LLAVES	DASIT-SA	71.52	10/06/16
ZARAGOZA ACTIVA	SERVICIO DE CUSTODIA DE LLAVES	DASIT-SA	71.52	10/06/16
SERVICIO ADMINISTRATIVO DE ECONOMIA	Billete de tren viaje a madrid 11/02  Oficina de Finanzas	VIAJES-TUROPA-SA	71.5	08/03/16
SERVICIO ADMINISTRATIVO DE ECONOMIA	Billete de tren a madrid. Dirección de Finanzas 28 de julio	VIAJES-TUROPA-SA	71.5	28/09/16
SERVICIO ADMINISTRATIVO DE ECONOMIA	Viaje Dirección Finanzas a Madrid 8 marzo	VIAJES-TUROPA-SA	71.5	11/04/16
SERVICIO ADMINISTRATIVO DE ECONOMIA	Billete de tren viaje a Madrid Dirección de Finanzas 10 de marzo	VIAJES-TUROPA-SA	71.5	26/04/16
DIR. DE SERVICIOS DE INFORMACIÓN Y ORGANIZACIÓN	Billetes tren ida y vuelta a Madrid, 3 de febrero asistencia Conama	VIAJES-TUROPA-SA	71.5	01/03/16
SERVICIO DE JUVENTUD	PINTURA Y MATERIALES PARA PINTADO PARED EXTERIOR CENTRO JUVENTUD SAN JOSE	CONSOLIDA-OLIVER-SL	71.49	16/01/17
SERVICIO DE IGUALDAD	LIMPIEZA SUMIDEROS PISOS CAMM	TIEBEL-S-COOPERATIVA	71.39	26/01/17
SERVICIO DE INSTALACIONES DEPORTIVAS	RECEBO PARA EL CÉSPED DEL CDM SANTA ISABEL	YESOS-DIEZ-IBAÑEZ-SL	71.39	19/08/16
SERVICIO DE CENTROS CÍVICOS	CARTEL NOCHE DE SAN JUAN C.C. RIO EBRO	E-M-LINZA-PREEDICCION-SERVI-SL	71.39	25/08/16
SERVICIO DE INSTALACIONES DEPORTIVAS	RECEBO PARA EL CÉSPED DEL CDM TORRERO	YESOS-DIEZ-IBAÑEZ-SL	71.39	30/09/16
SERVICIO DE INSTALACIONES DEPORTIVAS	RECEBO PARA EL CÉSPED DEL CDM TORRERO	YESOS-DIEZ-IBAÑEZ-SL	71.39	15/07/16
SERVICIO CONTRA INCENDIOS, DE SALVAMENTO Y PROTECCIÓN CIVIL	10 ROMPE CRISTALES Y CINTURONES SUM.ALFINDEN	SUMINISTROS-ALFINDEN-SLL	71.39	13/04/16
CICLO INTEGRAL DEL AGUA	Reactivos para control de la potabilización	MEDYQUIA-SL	71.35	07/09/16
SER. ATENCIÓN AL CIUDADANO Y CEMENTERIO	GASTPS FUNCIONAMIENTO CEMENTERIO	DURBAN-ALQUILER-SL	71.33	08/06/16
INSTITUTO MUNICIPAL DE SALUD PÚBLICA	MATERIAL FUNGIBLE LABORATORIOS	INSTRULAB-SC	71.27	28/04/16
SERVICIO CONTRA INCENDIOS, DE SALVAMENTO Y PROTECCIÓN CIVIL	HERRAMIENTA Y MATERIAL MAINFER	MAINFER-SA	71.22	30/09/16
SERVICIO DE INSTALACIONES DEPORTIVAS	MATERIAL DE LIMPIEZA PARA EL PDM LA JOTA	BLAROZAR-SL	71.22	15/11/16
SERVICIO DE TALLERES Y BRIGADAS DE ARQUITECTURA	MANTENIMIENTO INTEGRAL DE VEHÍCULOS 2	AGREDA-AUTOMOVIL-SA	71.17	16/11/16
SERVICIO DE INSTALACIONES DEPORTIVAS	MATERIAL DE FONTANERÍA PARA EL CDM MIRALBUENO	SALTOKI SUMINISTROS ZARAGOZA S.L.	71.15	03/08/16
SERVICIO CONTRA INCENDIOS, DE SALVAMENTO Y PROTECCIÓN CIVIL	6 lamparas vehiculo distel telefonia	DISTEL TELEFONÍA S.L.	71.15	15/12/16
OFICINA TECNICA DEL MAYOR	CUBOS DE PEDAL CC. CIUDAD JARDIN Y SALVADOR ALLENDE	C.B. HIJOS-ELOY-AZNAR	71.15	21/10/16
SERVICIO CONTRA INCENDIOS, DE SALVAMENTO Y PROTECCIÓN CIVIL	MATERIAL DE LIMPEZA BLAROZAR	BLAROZAR-SL	71.15	15/11/16
JUNTA MUNICIPAL CASCO HISTÓRICO	Pinturas, tizas y varios para los talleres El Patio de mi Casa	ANA REMACHA SIENES	71.15	14/12/16
SERVICIO DE TRAMITACIÓN DE ASUNTOS JUDICIALES	PAGO FOTOCOPIAS MES DE OCTUBRE	COLEGIO-PROCURADORES-ZARAGOZA	71.12	18/01/17
SERVICIO DE INSTALACIONES DEPORTIVAS	MATERIALES PARA EL RIEGO DEL CDM LA GRANJA	SISTEMAS-DE-RIEGO-BENCAR-SL	71.04	29/12/16
SERVICIO DE INSTALACIONES DEPORTIVAS	MATERIAL PARA ROTULACIÓN PARA EL CDM LA JOTA	MANUFACTURAS-MEDRANO-SA	71.01	13/01/17
POLICIA LOCAL	Mando presentación para Academia y memorias	BIT-4-C-INFORMATICOS-SLL	71	10/06/16
DIRECCIÓN DE ARQUITECTURA	MATERIAL TÉCNICO ESPECIAL ARQUITECTURA	COOP-EL-ROLLO-VEGETAL-ZARAGOZA	71	23/12/16
SERVICIO DE TALLERES Y BRIGADAS DE ARQUITECTURA	MATERIALES Y HERRAMIENTAS BRIGADAS EQUIPAMIENTOS	ORCAL-MAQUINARIA-SA	70.91	07/03/16
SERVICIO DE JUVENTUD	SOCORRISTA ACUÁTICO	ELVIN ADONY CASTILLO HERERA CASTILLO HERRERA	70.78	29/07/16
SERVICIO DE INSTALACIONES DEPORTIVAS	MATERIAL DE ALBAÑILERÍA PARA EL CDM CIUDAD JARDÍN	MAT. DE CONS. ESPORRIN S.L.	70.72	10/05/16
POLICIA LOCAL	BOBINA INDUSTRIAL 500 M	DROGUERIA Y LIMPIEZA S.A.	70.71	28/03/16
POLICIA LOCAL	Bobina Industrial	DROGUERIA Y LIMPIEZA S.A.	70.71	19/12/16
POLICIA LOCAL	6 BOBINAS INDUSTRIALES 500M 2H F/2	DROGUERIA Y LIMPIEZA S.A.	70.71	26/09/16
POLICIA LOCAL	BOBINA INDUSTRIAL 500 M	DROGUERIA Y LIMPIEZA S.A.	70.71	10/08/16
SERVICIO DE INSTALACIONES DEPORTIVAS	MATERIAL DE LIMPIEZA PARA EL PDM SAN BRAULIO	BLAROZAR-SL	70.59	30/09/16
SERVICIO DE INSTALACIONES DEPORTIVAS	MATERIAL DE LIMPIEZA PARA EL PDM SAN BRAULIO	BLAROZAR-SL	70.57	04/07/16
SERVICIO DE INSTALACIONES DEPORTIVAS	MATERIAL DE LIMPIEZA PARA EL CDM LA JOTA	BLAROZAR-SL	70.47	11/04/17
SERVICIO DE TALLERES Y BRIGADAS DE ARQUITECTURA	MATERIALES Y HERRAMIENTAS BRIGADAS EQUIPAMIENTOS 2	ORCAL-MAQUINARIA-SA	70.47	07/07/16
SERVICIO DE TALLERES Y BRIGADAS DE ARQUITECTURA	MATERIALES Y HERRAMIENTAS BRIGADAS EQUIPAMIENTOS 2	PINTURAS-SANTAFE-SL	70.42	10/08/16
SERVICIO DE MODERNIZACION Y DESARROLLO ORGANIZATIVO	CESIÓN MENSUAL DE CONTENEDORES PARA DOCUMENTACIÓN CON SERVICIO DE RECOGIDA Y DESTRUCCIÓN TRIMESTRAL, MES DE NOVIEMBRE DE 2016.	JASA MEDIATION AND INVESTMENTS, S.L.	70.4	25/01/17
SERVICIO DE MODERNIZACION Y DESARROLLO ORGANIZATIVO	CESIÓN MENSUAL DE CONTENEDORES PARA DOCUMENTACIÓN CON SERVICIO DE RECOGIDA Y DESTRUCCIÓN TRIMESTRAL, MES DE SEPTIEMBRE DE 2016 .	JASA MEDIATION AND INVESTMENTS, S.L.	70.4	15/11/16
SERVICIO DE MODERNIZACION Y DESARROLLO ORGANIZATIVO	CESION MENSUAL DE CONTENEDORES PARA DOCUMENTACIÓN CON SERVICIO DE RECOGIDA Y DESTRUCCIÓN TRIMESTRAL, MES DE OCTUBRE DE 2016.	JASA MEDIATION AND INVESTMENTS, S.L.	70.4	30/11/16
SERVICIO DE MODERNIZACION Y DESARROLLO ORGANIZATIVO	CESIÓN MENSUAL DE CONTENEDORES PARA DOCUMENTACIÓN CON SERVICIO DE RECOGIDA Y DESTRUCCIÓN TRIMESTRAL, MES DE JULIO DE 2016 .	JASA MEDIATION AND INVESTMENTS, S.L.	70.4	31/08/16
SERVICIO DE MODERNIZACION Y DESARROLLO ORGANIZATIVO	CESIÓN MENSUAL DE CONTENEDORES PARA DOCUMENTACIÓN CON SERVICIO DE RECOGIDA Y DESTRUCCIÓN TRIMESTRAL, MES DE AGOSTO DE 2016 .	JASA MEDIATION AND INVESTMENTS, S.L.	70.4	30/09/16
SERVICIO DE MODERNIZACION Y DESARROLLO ORGANIZATIVO	CESIÓN MENSUAL DE CONTENEDORES PARA DOCUMENTACIÓN CON SERVICIO DE RECOGIDA Y DESTRUCCIÓN TRIMESTRAL, MES DE JUNIO DE 2016 .	JASA MEDIATION AND INVESTMENTS, S.L.	70.4	16/08/16
SERVICIO DE MODERNIZACION Y DESARROLLO ORGANIZATIVO	CESIÓN MENSUAL DE CONTENEDORES PARA DOCUMENTACIÓN CON SERVICIO DE RECOGIDA Y DESTRUCCIÓN TRIMESTRAL, MES DE ABRIL DE 2016 .	JASA MEDIATION AND INVESTMENTS, S.L.	70.4	26/05/16
SERVICIO DE MODERNIZACION Y DESARROLLO ORGANIZATIVO	CESIÓN MENSUAL DE CONTENEDORES PARA DOCUMENTACIÓN CON SERVICIO DE RECOGIDA Y DESTRUCCIÓN TRIMESTRAL, MES DE MAYO DE 2016 .	JASA MEDIATION AND INVESTMENTS, S.L.	70.4	22/06/16
SERVICIO DE MODERNIZACION Y DESARROLLO ORGANIZATIVO	CESIÓN MENSUAL DE CONTENEDORES PARA DOCUMENTACIÓN CON SERVICIO DE RECOGIDA Y DESTRUCCIÓN TRIMESTRAL, MES DE FEBRERO DE 2016 .	JASA MEDIATION AND INVESTMENTS, S.L.	70.4	06/04/16
SERVICIO DE MODERNIZACION Y DESARROLLO ORGANIZATIVO	CESIÓN MENSUAL DE CONTENEDORES PARA DOCUMENTACIÓN CON SERVICIO DE RECOGIDA Y DESTRUCCIÓN TRIMESTRAL, MES DE MARZO DE 2016 .	JASA MEDIATION AND INVESTMENTS, S.L.	70.4	03/05/16
SERVICIO DE MODERNIZACION Y DESARROLLO ORGANIZATIVO	CESIÓN MENSUAL DE CONTENEDORES PARA DOCUMENTACIÓN CON SERVICIO DE RECOGIDA Y DESTRUCCIÓN TRIMESTRAL, MES DE DICIEMBRE DE 2015.	JASA MEDIATION AND INVESTMENTS, S.L.	70.4	01/03/16
SERVICIO DE MODERNIZACION Y DESARROLLO ORGANIZATIVO	CESIÓN MENSUAL DE CONTENEDORES PARA DOCUMENTACIÓN CON SERVICIO DE RECOGIDA Y DESTRUCCIÓN TRIMESTRAL, MES DE ENERO DE 2016.	JASA MEDIATION AND INVESTMENTS, S.L.	70.4	01/03/16
SERVICIO DE MODERNIZACION Y DESARROLLO ORGANIZATIVO	CESIÓN MENSUAL DE CONTENEDORES PARA DOCUMENTACIÓN CON SERVICIO DE RECOGIDA Y DESTRUCCIÓN TRIMESTRAL, MES DE DICIEMBRE DE 2016.	JASA MEDIATION AND INVESTMENTS, S.L.	70.4	30/01/17
SERVICIO DE INSTALACIONES DEPORTIVAS	MATERIAL DE FERRETERÍA PARA EL CDM OLIVER	GIMENO-SUMINISTROS-IND-SA	70.35	30/03/16
DIRECCIÓN DE ORGANIZACIÓN, EFICIENCIA Y RELACIONES CON LOS CIUDADANOS	GASTOS DE FUNCIONAMIENTO	C.B. HIJOS-ELOY-AZNAR	70.33	28/09/16
SERVICIO DE TALLERES Y BRIGADAS DE ARQUITECTURA	MANTENIMIENTO INTEGRAL DE VEHÍCULOS	AUTO ALSAY SL	70.3	22/03/16
OFICINA TECNICA DEL MAYOR	MATERIAL FERRETERIA CC.PEÑAFLOR	MIGUEL-ANGEL PRESA CATIVIELA	70.3	29/07/16
SERVICIO CONTRA INCENDIOS, DE SALVAMENTO Y PROTECCIÓN CIVIL	BOTELLAS DE BUTANO    E.S. SAN JUAN BOSCO S.A.	ESTACION-SERVICIO-S-JUAN-BOSCO	70.26	15/12/16
SERVICIO DE INSTALACIONES DEPORTIVAS	MATERIAL DE FONTANERÍA PARA EL CDM MONZALBARBA	SALTOKI SUMINISTROS ZARAGOZA S.L.	70.19	15/07/16
SERVICIO DE INSTALACIONES DEPORTIVAS	REPARACIÓN DE LA HIDROLIMPIADORA DEL CDM GARRAPINILLOS	ALBERTO-CASAÑAL-SL	70.18	05/04/16
SERVICIO DE CENTROS CÍVICOS	MATERIAL DROGUERIA SERVICIO C. CÍVICOS	JOSE-ALFONSO-SA	70.18	25/08/16
SERVICIO DE INSTALACIONES DEPORTIVAS	CENICEROS DE BARRO PARA LA ZONA DE PISCINA DEL CDM CIUDAD JARDÍN	FERRETERIA-ARIES-SA	70.18	16/06/16
SERVICIO DE INSTALACIONES DEPORTIVAS	MATERIAL DE LIMPIEZA PARA EL PDM CIUDAD DE ZARAGOZA	BLAROZAR-SL	70.16	04/07/16
SERVICIO DE IGUALDAD	COMPRA SUPERMERCADO SERV. MALTRATO-Factura Electrónica: 0095415546	EL-CORTE-INGLES-SA	70.15	25/07/16
SERVICIO DE JUVENTUD	TRADUCCION ESPAÑOL-INGLES TARJETA PROFESIONAL EUROPEA CIPAJ	TARGET-TRADUCCIONES-SC	70.08	14/11/16
SERVICIO DE INSTALACIONES DEPORTIVAS	PINTURA PARA EL CDM LA GRANJA	PRODUCTOS-RUIZ-ALFARO-SL	70.02	17/10/16
JUNTA MUNICIPAL CASABLANCA	Material para fiestas Navideñas	EL COTILLON SC	70.01	27/01/17
POLICIA LOCAL	TOSHIBA HDD EXT 2.5  1TB USB	BIT-4-C-INFORMATICOS-SLL	70	28/03/16
SERVICIO DE CENTROS CÍVICOS	REPRESENTACION LOS DUENDES C.C. MIRALBUENO	SDAD-GRAL-AUTORES-Y-EDITORES-SC	70	21/10/16
OFICINA TECNICA DEL MAYOR	ARTICULOS VARIOS PARA TALLER DE TEATRO CC.RIO EBRO	ARAGONESA DE FIESTAS S.L.	70	11/07/16
POLICIA LOCAL	Toshiba HDD EXT. 1TB	BIT-4-C-INFORMATICOS-SLL	70	11/04/16
JUNTA VECINAL LA CARTUJA	J.V. LA CARTUJA BAJA. COLABORACIÓN PREGON FIESTAS EL PILAR 2016	PANIFICADORA-NAVARRO-SL	69.99	23/11/16
ALCALDÍA	restauración Corporación y Plenos	BEBINTER-SA	69.94	29/11/16
SERVICIO DE INSTALACIONES DEPORTIVAS	MATERIAL DE FERRETERÍA PARA EL CDM CIUDAD JARDÍN	FERRETERIA-ARIES-SA	69.91	05/04/16
SERVICIO DE CULTURA	MP3 Y BLUETHOOTH PARA LOS MUSEOS	EL-CORTE-INGLES-SA	69.9	23/02/16
ALCALDÍA	restauración Corporación y Plenos	BEBINTER-SA	69.76	08/09/16
SERVICIO DE INSTALACIONES DEPORTIVAS	MATERIAL DE FONTANERÍA PARA LA BRIGADA DE MANTENIMIENTO	SALTOKI SUMINISTROS ZARAGOZA S.L.	69.74	30/09/16
SERVICIO DE INSTALACIONES DEPORTIVAS	REPARACIÓN DEL TRACTOR DEL CDM PEÑAFLOR	NEUMATICOS-J-M-MARTINEZ-SA	69.72	05/05/16
SERVICIO DE IGUALDAD	COMPRA SUPERMERCADO CAMM-Factura Electrónica: 0095419894	EL-CORTE-INGLES-SA	69.71	29/08/16
SERVICIO DE TRAMITACIÓN DE ASUNTOS JUDICIALES	DIGITALIZACION DOCUMENTOS JUDICIALES	ARAGONESA-REPRODUCCIONES-GRAFICA	69.7	30/09/16
OFICINA TECNICA DEL MAYOR	TARJETAS IDENTIFICATIVAS CC.MAYORES	CARLIN-DISTRIBUCION-ARAGON-SL	69.7	17/11/16
SERVICIO DE INSTALACIONES DEPORTIVAS	MATERIAL ELÉCTRICO PARA LA BRIGADA DE MANTENIMIENTO	AESA-ARAGONESA DE EQUIPAMIENTO	69.64	20/05/16
SERVICIO DE JUVENTUD	CURSO DE FOTOGRAFÍA (COD. MOV. 064/01)	CARLOS MUÑOZ MARCO	69.62	23/12/16
SERVICIO DE PREVENCIÓN Y SALUD LABORAL	ADQUISICION REACTIVOS Y MATERIAL LABORATORIO ANALISIS	INSTRULAB-SC	69.6	05/08/16
SERVICIO DE INSTALACIONES DEPORTIVAS	MATERIAL ELÉCTRICO PARA EL CDM DELICIAS	ELEKTRA ARAGON XXI S.A.	69.58	05/04/16
SERVICIO DE INSTALACIONES DEPORTIVAS	MATERIAL DE FERRETERÍA PARA EL CDM PALAFOX	GIMENO-SUMINISTROS-IND-SA	69.58	04/08/16
COORDINACIÓN GENERAL DEL AREA DE SERV.PÚBLICOS	Publicación de anuncio en el BOP	DIPUTACION PROVINCIAL DE ZARAGOZA	69.45	30/12/16
SERVICIO DE INSTALACIONES DEPORTIVAS	MATERIAL DE LIMPIEZA PARA EL CDM SALDUBA	BLAROZAR-SL	69.37	04/07/16
SERVICIO DE CULTURA	MATERIAL FERRETERIA PARA LOS MUSEOS	C.B. HIJOS-ELOY-AZNAR	69.36	22/06/16
SERVICIO DE TALLERES Y BRIGADAS DE ARQUITECTURA	MATERIALES Y HERRAMIENTAS BRIGADAS EQUIPAMIENTOS 2	FERRETERIA-ROYMAR-SL	69.36	01/07/16
SERVICIO DE CONSERVACION DE INFRAESTRUCTURAS	ASPERSORES.	TALLERES-SAMPIETRO-SA	69.35	17/10/16
SERVICIO DE INSTALACIONES DEPORTIVAS	PRODUCTOS PARA LA ZONA VERDE DEL CDM PEÑAFLOR	EBRO-JARDIN-ARAGON-SA	69.3	05/05/16
ALCALDÍA	restauración Corporación y Plenos	CAFES-MOTILON-SL	69.3	04/11/16
SERVICIO DE INSTALACIONES DEPORTIVAS	MACETEROS PARA EL CDM LA JOTA	VIVEROS-FLORES-AZNAR-SL	69.3	17/11/16
SERVICIO DE INSTALACIONES DEPORTIVAS	MATERIAL DE FONTANERÍA PARA LA BRIGADA DE MANTENIMIENTO	SALTOKI SUMINISTROS ZARAGOZA S.L.	69.22	06/04/16
DIRECCIÓN DE ORGANIZACIÓN, EFICIENCIA Y RELACIONES CON LOS CIUDADANOS	ENCUADERNACIÓN TOMOS DECRETOS	M-MILAGRO COLERA BEAMONTE	69.21	14/12/16
SERVICIO DE INSTALACIONES DEPORTIVAS	REPARACIÓN DE LIMPIAFONDOS DE LA BRIGADA DE MANTENIMIENTO	FANOR S.L.	69.21	14/11/16
SERVICIO DE INSTALACIONES DEPORTIVAS	MATERIAL DE FERRETERÍA PARA LA BRIGADA DE MANTENIMIENTO	GIMENO-SUMINISTROS-IND-SA	69.19	25/08/16
EQUIPAMIENTOS INSTALACIONES	SUMINISTROS DE ELECTRICIDAD	GAS-NATURAL-COMERCIALIZADORA-SA	69.03	12/01/17
CASA DE AMPARO	MAT. GERIATRICO	JOSE ORTIZ SERRANO	69	17/10/16
JUNTA VECINAL MONTAÑANA	Mantenimiento ozonizador consultorio barrio Montañana	SERVICIOS CONTENEDORES HIGIEN. SANITAR. S.A.	68.98	13/05/16
SERVICIO DE PREVENCIÓN Y SALUD LABORAL	SUMINISTRO BATERIA PARA TESTO EQUIPOS PREVENCIÓN	IBERSYSTEM-SA	68.97	26/09/16
S. SOCIALES COMUNITARIOS	RECOGIDA CONTENEDORES SANITARIOS CMPS	SISTEMAS INTEGRALES SANITARIOS S.A.	68.96	08/11/16
POLICIA LOCAL	PEGAMENTO, METRO, PROTECTOR PARA TALLER	RECAMBIOS-GRAN-VIA-SA	68.93	19/08/16
DIRECCIÓN DE ARQUITECTURA	MATERIAL TÉCNICO ESPECIAL PROYECTOS	GARCIA TOLOSANA CARLOS .	68.92	22/09/16
SERVICIO DE INSTALACIONES DEPORTIVAS	MATERIAL ELÉCTRICO PARA EL CDM LA JOTA	DIELA LIGHTING, S.L.	68.9	29/12/16
EQUIPAMIENTOS INSTALACIONES	SUMINISTROS ELECTRICIDAD	GAS-NATURAL-COMERCIALIZADORA-SA	68.81	29/03/16
